Id;Time;Driver;DriverNumber;LapTime;LapNumber;Stint;Sector1Time;Sector2Time;Sector3Time;Compound;TyreLife;FreshTyre;Team;Position
783; 02:49:42.153;OCO;31; 00:01:37.381;47.0;4.0;35.056;43.458;18.867;MEDIUM;14.0;True;Alpine;15.0
784; 02:51:18.989;OCO;31; 00:01:36.836;48.0;4.0;34.81;43.239;18.787;MEDIUM;15.0;True;Alpine;15.0
785; 02:52:55.680;OCO;31; 00:01:36.691;49.0;4.0;34.735;43.248;18.708;MEDIUM;16.0;True;Alpine;15.0
786; 02:54:32.316;OCO;31; 00:01:36.636;50.0;4.0;34.62;43.263;18.753;MEDIUM;17.0;True;Alpine;15.0
787; 02:56:09.147;OCO;31; 00:01:36.831;51.0;4.0;34.767;43.263;18.801;MEDIUM;18.0;True;Alpine;15.0
788; 02:57:45.379;OCO;31; 00:01:36.232;52.0;4.0;34.512;42.973;18.747;MEDIUM;19.0;True;Alpine;15.0
789; 01:05:33.918;GAS;10; 00:02:53.223;1.0;1.0;74063;85.099;47.334;SOFT;1.0;True;Alpine;16.0
790; 01:34:05.610;GAS;10; 00:02:18.362;2.0;2.0;74063;48.342;45.231;HARD;1.0;True;Alpine;13.0
791; 01:36:23.972;GAS;10; 00:02:18.362;3.0;2.0;74.063;45.103;19.196;HARD;2.0;True;Alpine;14.0
792; 01:38:03.897;GAS;10; 00:01:39.925;4.0;2.0;36.68;44.41;18.835;HARD;3.0;True;Alpine;14.0
793; 01:39:43.370;GAS;10; 00:01:39.473;5.0;2.0;36.122;44.509;18.842;HARD;4.0;True;Alpine;14.0
794; 01:41:23.627;GAS;10; 00:01:40.257;6.0;2.0;36.667;44.516;19.074;HARD;5.0;True;Alpine;14.0
795; 01:43:03.875;GAS;10; 00:01:40.248;7.0;2.0;36.461;44.726;19.061;HARD;6.0;True;Alpine;13.0
796; 01:44:45.238;GAS;10; 00:01:41.363;8.0;2.0;37.525;44.759;19.079;HARD;7.0;True;Alpine;13.0
797; 01:46:26.018;GAS;10; 00:01:40.780;9.0;2.0;36.84;44.704;19.236;HARD;8.0;True;Alpine;13.0
798; 01:48:07.135;GAS;10; 00:01:41.117;10.0;2.0;36.846;44.878;19.393;HARD;9.0;True;Alpine;13.0
799; 01:49:48.763;GAS;10; 00:01:41.628;11.0;2.0;37.365;45.056;19.207;HARD;10.0;True;Alpine;14.0
800; 01:51:29.870;GAS;10; 00:01:41.107;12.0;2.0;36.798;45.061;19.248;HARD;11.0;True;Alpine;14.0
801; 01:53:12.345;GAS;10; 00:01:42.475;13.0;2.0;37.619;45.216;19.64;HARD;12.0;True;Alpine;15.0
802; 01:54:54.118;GAS;10; 00:01:41.773;14.0;2.0;37.405;45.186;19.182;HARD;13.0;True;Alpine;17.0
803; 01:56:35.498;GAS;10; 00:01:41.380;15.0;2.0;37.047;45.092;19.241;HARD;14.0;True;Alpine;17.0
804; 01:58:18.974;GAS;10; 00:01:43.476;16.0;2.0;36.884;44.836;21.756;HARD;15.0;True;Alpine;17.0
805; 02:00:17.706;GAS;10; 00:01:58.732;17.0;3.0;56.331;43.543;18.858;MEDIUM;1.0;True;Alpine;17.0
806; 02:01:56.080;GAS;10; 00:01:38.374;18.0;3.0;35.683;43.868;18.823;MEDIUM;2.0;True;Alpine;17.0
807; 02:03:34.679;GAS;10; 00:01:38.599;19.0;3.0;35.764;43.918;18.917;MEDIUM;3.0;True;Alpine;17.0
808; 02:05:13.420;GAS;10; 00:01:38.741;20.0;3.0;35.953;43.915;18.873;MEDIUM;4.0;True;Alpine;17.0
809; 02:06:51.835;GAS;10; 00:01:38.415;21.0;3.0;35.664;43.851;18.9;MEDIUM;5.0;True;Alpine;17.0
810; 02:08:30.217;GAS;10; 00:01:38.382;22.0;3.0;35.706;43.824;18.852;MEDIUM;6.0;True;Alpine;17.0
811; 02:10:10.033;GAS;10; 00:01:39.816;23.0;3.0;36.281;44.48;19.055;MEDIUM;7.0;True;Alpine;17.0
812; 02:11:48.814;GAS;10; 00:01:38.781;24.0;3.0;35.817;44.156;18.808;MEDIUM;8.0;True;Alpine;17.0
813; 02:13:27.848;GAS;10; 00:01:39.034;25.0;3.0;35.854;44.108;19.072;MEDIUM;9.0;True;Alpine;17.0
814; 02:15:06.806;GAS;10; 00:01:38.958;26.0;3.0;36.002;44.005;18.951;MEDIUM;10.0;True;Alpine;17.0
815; 02:16:45.708;GAS;10; 00:01:38.902;27.0;3.0;35.94;43.985;18.977;MEDIUM;11.0;True;Alpine;17.0
816; 02:18:24.581;GAS;10; 00:01:38.873;28.0;3.0;35.958;44.022;18.893;MEDIUM;12.0;True;Alpine;17.0
817; 02:20:03.633;GAS;10; 00:01:39.052;29.0;3.0;36.038;44.122;18.892;MEDIUM;13.0;True;Alpine;17.0
818; 02:21:42.527;GAS;10; 00:01:38.894;30.0;3.0;35.924;44.011;18.959;MEDIUM;14.0;True;Alpine;17.0
819; 02:23:21.977;GAS;10; 00:01:39.450;31.0;3.0;36.074;44.302;19.074;MEDIUM;15.0;True;Alpine;17.0
820; 02:25:03.705;GAS;10; 00:01:41.728;32.0;3.0;36.112;44.223;21.393;MEDIUM;16.0;True;Alpine;17.0
821; 02:27:01.538;GAS;10; 00:01:57.833;33.0;4.0;55.446;43.566;18.821;HARD;1.0;True;Alpine;17.0
822; 02:28:40.209;GAS;10; 00:01:38.671;34.0;4.0;35.397;43.833;19.441;HARD;2.0;True;Alpine;17.0
823; 02:30:17.865;GAS;10; 00:01:37.656;35.0;4.0;35.565;43.366;18.725;HARD;3.0;True;Alpine;17.0
824; 02:31:55.148;GAS;10; 00:01:37.283;36.0;4.0;35.261;43.349;18.673;HARD;4.0;True;Alpine;17.0
825; 02:33:33.574;GAS;10; 00:01:38.426;37.0;4.0;36.064;43.658;18.704;HARD;5.0;True;Alpine;17.0
826; 02:35:10.330;GAS;10; 00:01:36.756;38.0;4.0;34.95;43.183;18.623;HARD;6.0;True;Alpine;17.0
827; 02:36:50.553;GAS;10; 00:01:40.223;39.0;4.0;36.267;43.762;20.194;HARD;7.0;True;Alpine;17.0
828; 02:38:28.625;GAS;10; 00:01:38.072;40.0;4.0;35.041;44.271;18.76;HARD;8.0;True;Alpine;17.0
829; 02:40:06.102;GAS;10; 00:01:37.477;41.0;4.0;34.976;43.914;18.587;HARD;9.0;True;Alpine;16.0
830; 02:41:43.116;GAS;10; 00:01:37.014;42.0;4.0;34.965;43.408;18.641;HARD;10.0;True;Alpine;16.0
831; 02:43:19.915;GAS;10; 00:01:36.799;43.0;4.0;35.047;43.044;18.708;HARD;11.0;True;Alpine;16.0
832; 02:44:57.116;GAS;10; 00:01:37.201;44.0;4.0;35.111;43.19;18.9;HARD;12.0;True;Alpine;16.0
833; 02:46:34.058;GAS;10; 00:01:36.942;45.0;4.0;35.011;43.136;18.795;HARD;13.0;True;Alpine;16.0
834; 02:48:11.055;GAS;10; 00:01:36.997;46.0;4.0;35.067;43.222;18.708;HARD;14.0;True;Alpine;16.0
835; 02:49:47.814;GAS;10; 00:01:36.759;47.0;4.0;34.987;43.131;18.641;HARD;15.0;True;Alpine;16.0
836; 02:51:24.456;GAS;10; 00:01:36.642;48.0;4.0;34.847;43.208;18.587;HARD;16.0;True;Alpine;16.0
837; 02:53:03.106;GAS;10; 00:01:38.650;49.0;4.0;34.862;44.189;19.599;HARD;17.0;True;Alpine;16.0
838; 02:54:44.067;GAS;10; 00:01:40.961;50.0;4.0;37.653;44.508;18.8;HARD;18.0;True;Alpine;16.0
839; 02:56:21.788;GAS;10; 00:01:37.721;51.0;4.0;35.321;43.56;18.84;HARD;19.0;True;Alpine;16.0
840; 02:57:59.293;GAS;10; 00:01:37.505;52.0;4.0;35.149;43.604;18.752;HARD;20.0;True;Alpine;16.0
841; 01:05:49.309;SAR;2; 00:03:08.456;1.0;1.0;67556;89.197;57.246;SOFT;1.0;True;Williams;19.0
842; 01:34:13.646;SAR;2; 00:02:12.603;2.0;2.0;67556;44.751;44.921;HARD;1.0;True;Williams;16.0
843; 01:36:26.249;SAR;2; 00:02:12.603;3.0;2.0;67.556;45.219;19.828;HARD;2.0;True;Williams;18.0
844; 01:38:06.673;SAR;2; 00:01:40.424;4.0;2.0;36.434;44.774;19.216;HARD;3.0;True;Williams;18.0
845; 01:39:46.341;SAR;2; 00:01:39.668;5.0;2.0;36.207;44.33;19.131;HARD;4.0;True;Williams;17.0
846; 01:41:25.923;SAR;2; 00:01:39.582;6.0;2.0;36.092;44.349;19.141;HARD;5.0;True;Williams;17.0
847; 01:43:05.978;SAR;2; 00:01:40.055;7.0;2.0;36.282;44.698;19.075;HARD;6.0;True;Williams;15.0
848; 01:44:45.633;SAR;2; 00:01:39.655;8.0;2.0;36.25;44.365;19.04;HARD;7.0;True;Williams;14.0
849; 01:46:26.504;SAR;2; 00:01:40.871;9.0;2.0;36.826;44.553;19.492;HARD;8.0;True;Williams;14.0
850; 01:48:07.420;SAR;2; 00:01:40.916;10.0;2.0;36.7;44.669;19.547;HARD;9.0;True;Williams;14.0
851; 01:49:46.768;SAR;2; 00:01:39.348;11.0;2.0;35.793;44.379;19.176;HARD;10.0;True;Williams;13.0
852; 01:51:26.679;SAR;2; 00:01:39.911;12.0;2.0;36.178;44.696;19.037;HARD;11.0;True;Williams;13.0
853; 01:53:06.876;SAR;2; 00:01:40.197;13.0;2.0;36.308;44.799;19.09;HARD;12.0;True;Williams;12.0
854; 01:54:46.589;SAR;2; 00:01:39.713;14.0;2.0;36.063;44.664;18.986;HARD;13.0;True;Williams;12.0
855; 01:56:25.957;SAR;2; 00:01:39.368;15.0;2.0;35.94;44.433;18.995;HARD;14.0;True;Williams;11.0
856; 01:58:05.361;SAR;2; 00:01:39.404;16.0;2.0;36.187;44.304;18.913;HARD;15.0;True;Williams;11.0
857; 01:59:44.577;SAR;2; 00:01:39.216;17.0;2.0;36.019;44.312;18.885;HARD;16.0;True;Williams;11.0
858; 02:01:24.886;SAR;2; 00:01:40.309;18.0;2.0;36.778;44.529;19.002;HARD;17.0;True;Williams;12.0
859; 02:03:04.423;SAR;2; 00:01:39.537;19.0;2.0;36.269;44.285;18.983;HARD;18.0;True;Williams;12.0
860; 02:04:43.391;SAR;2; 00:01:38.968;20.0;2.0;35.84;44.315;18.813;HARD;19.0;True;Williams;12.0
861; 02:06:23.003;SAR;2; 00:01:39.612;21.0;2.0;36.089;44.653;18.87;HARD;20.0;True;Williams;12.0
862; 02:08:04.992;SAR;2; 00:01:41.989;22.0;2.0;35.981;44.492;21.516;HARD;21.0;True;Williams;12.0
863; 02:10:06.835;SAR;2; 00:02:01.843;23.0;3.0;59.193;43.806;18.844;HARD;1.0;True;Williams;16.0
864; 02:11:44.929;SAR;2; 00:01:38.094;24.0;3.0;35.154;43.871;19.069;HARD;2.0;True;Williams;16.0
865; 02:13:23.359;SAR;2; 00:01:38.430;25.0;3.0;35.477;43.867;19.086;HARD;3.0;True;Williams;16.0
866; 02:15:01.844;SAR;2; 00:01:38.485;26.0;3.0;36.002;43.594;18.889;HARD;4.0;True;Williams;16.0
867; 02:16:38.434;SAR;2; 00:01:36.590;27.0;3.0;34.705;43.223;18.662;HARD;5.0;True;Williams;15.0
868; 02:18:15.863;SAR;2; 00:01:37.429;28.0;3.0;35.237;43.45;18.742;HARD;6.0;True;Williams;15.0
869; 02:19:53.542;SAR;2; 00:01:37.679;29.0;3.0;35.398;43.48;18.801;HARD;7.0;True;Williams;15.0
870; 02:21:31.053;SAR;2; 00:01:37.511;30.0;3.0;35.392;43.379;18.74;HARD;8.0;True;Williams;15.0
871; 02:23:08.548;SAR;2; 00:01:37.495;31.0;3.0;35.395;43.345;18.755;HARD;9.0;True;Williams;15.0
872; 02:24:46.309;SAR;2; 00:01:37.761;32.0;3.0;35.405;43.568;18.788;HARD;10.0;True;Williams;15.0
873; 02:26:24.475;SAR;2; 00:01:38.166;33.0;3.0;35.552;43.742;18.872;HARD;11.0;True;Williams;15.0
874; 02:28:04.867;SAR;2; 00:01:40.392;34.0;3.0;35.473;43.909;21.01;HARD;12.0;True;Williams;14.0
875; 02:30:01.048;SAR;2; 00:01:56.181;35.0;4.0;55.541;42.269;18.371;MEDIUM;1.0;True;Williams;15.0
876; 02:31:36.545;SAR;2; 00:01:35.497;36.0;4.0;34.28;42.681;18.536;MEDIUM;2.0;True;Williams;15.0
877; 02:33:12.648;SAR;2; 00:01:36.103;37.0;4.0;34.776;42.808;18.519;MEDIUM;3.0;True;Williams;15.0
878; 02:34:48.797;SAR;2; 00:01:36.149;38.0;4.0;34.663;42.897;18.589;MEDIUM;4.0;True;Williams;15.0
879; 02:36:25.047;SAR;2; 00:01:36.250;39.0;4.0;34.824;42.88;18.546;MEDIUM;5.0;True;Williams;15.0
880; 02:38:01.329;SAR;2; 00:01:36.282;40.0;4.0;34.792;43.001;18.489;MEDIUM;6.0;True;Williams;15.0
881; 02:40:25.111;SAR;2; 00:02:23.782;41.0;4.0;34.81;86.327;22.645;MEDIUM;7.0;True;Williams;17.0
882; 02:42:20.282;SAR;2; 00:01:55.171;42.0;5.0;54.541;42.14;18.49;SOFT;1.0;True;Williams;17.0
883; 02:43:55.182;SAR;2; 00:01:34.900;43.0;5.0;34.268;42.201;18.431;SOFT;2.0;True;Williams;17.0
884; 02:45:30.269;SAR;2; 00:01:35.087;44.0;5.0;34.258;42.339;18.49;SOFT;3.0;True;Williams;17.0
885; 02:47:05.619;SAR;2; 00:01:35.350;45.0;5.0;34.427;42.489;18.434;SOFT;4.0;True;Williams;17.0
886; 02:48:41.397;SAR;2; 00:01:35.778;46.0;5.0;34.664;42.607;18.507;SOFT;5.0;True;Williams;17.0
887; 02:50:17.098;SAR;2; 00:01:35.701;47.0;5.0;34.592;42.569;18.54;SOFT;6.0;True;Williams;17.0
888; 02:51:52.935;SAR;2; 00:01:35.837;48.0;5.0;34.679;42.754;18.404;SOFT;7.0;True;Williams;17.0
889; 02:53:28.554;SAR;2; 00:01:35.619;49.0;5.0;34.393;42.789;18.437;SOFT;8.0;True;Williams;17.0
890; 02:55:04.044;SAR;2; 00:01:35.490;50.0;5.0;34.275;42.751;18.464;SOFT;9.0;True;Williams;17.0
891; 02:56:39.277;SAR;2; 00:01:35.233;51.0;5.0;34.224;42.566;18.443;SOFT;10.0;True;Williams;17.0
892; 02:58:16.992;SAR;2; 00:01:37.715;52.0;5.0;34.322;44.842;18.551;SOFT;11.0;True;Williams;17.0
893; 01:05:55.918;ZHO;24; 00:03:15.118;1.0;1.0;65121;90.308;62.545;MEDIUM;1.0;True;Kick Sauber;20.0
894; 01:34:15.332;ZHO;24; 00:02:09.289;2.0;2.0;65121;46.496;39.651;SOFT;1.0;True;Kick Sauber;17.0
895; 01:36:24.621;ZHO;24; 00:02:09.289;3.0;2.0;65.121;44.909;19.259;SOFT;2.0;True;Kick Sauber;16.0
896; 01:38:04.849;ZHO;24; 00:01:40.228;4.0;2.0;36.656;44.602;18.97;SOFT;3.0;True;Kick Sauber;16.0
897; 01:39:44.446;ZHO;24; 00:01:39.597;5.0;2.0;36.238;44.522;18.837;SOFT;4.0;True;Kick Sauber;16.0
898; 01:41:24.437;ZHO;24; 00:01:39.991;6.0;2.0;36.364;44.705;18.922;SOFT;5.0;True;Kick Sauber;16.0
899; 01:43:07.311;ZHO;24; 00:01:42.874;7.0;2.0;36.61;44.661;21.603;SOFT;6.0;True;Kick Sauber;16.0
900; 01:45:05.713;ZHO;24; 00:01:58.402;8.0;3.0;56.403;43.265;18.734;HARD;1.0;True;Kick Sauber;18.0
901; 01:46:42.873;ZHO;24; 00:01:37.160;9.0;3.0;35.194;43.257;18.709;HARD;2.0;True;Kick Sauber;18.0
902; 01:48:20.373;ZHO;24; 00:01:37.500;10.0;3.0;35.186;43.455;18.859;HARD;3.0;True;Kick Sauber;18.0
903; 01:50:01.490;ZHO;24; 00:01:41.117;11.0;3.0;35.334;43.688;22.095;HARD;4.0;True;Kick Sauber;18.0
904; 01:52:09.683;ZHO;24; 00:02:08.193;12.0;4.0;59.412;46.811;21.97;HARD;5.0;False;Kick Sauber;18.0
905; 01:04:51.506;RIC;3;0;1.0;1.0;0;0;0;MEDIUM;1.0;True;RB;0
906; 01:04:51.506;ALB;23;0;1.0;1.0;0;0;0;SOFT;1.0;True;Williams;0
