Id;Time;Driver;DriverNumber;LapTime;LapNumber;Stint;Sector1Time;Sector2Time;Sector3Time;Compound;TyreLife;Team;Position
221; 02:17:58.120;ALO;14; 00:01:31.997;51.0;2.0;30.796;35.335;25.866;MEDIUM;30.0;Aston Martin;9.0
222; 02:19:30.005;ALO;14; 00:01:31.885;52.0;2.0;30.772;35.336;25.777;MEDIUM;31.0;Aston Martin;9.0
223; 02:21:02.162;ALO;14; 00:01:32.157;53.0;2.0;30.742;35.425;25.99;MEDIUM;32.0;Aston Martin;9.0
224; 02:22:33.895;ALO;14; 00:01:31.733;54.0;2.0;30.653;35.301;25.779;MEDIUM;33.0;Aston Martin;9.0
225; 02:24:05.622;ALO;14; 00:01:31.727;55.0;2.0;30.7;35.199;25.828;MEDIUM;34.0;Aston Martin;9.0
226; 02:25:37.753;ALO;14; 00:01:32.131;56.0;2.0;30.795;35.417;25.919;MEDIUM;35.0;Aston Martin;9.0
227; 02:27:10.289;ALO;14; 00:01:32.536;57.0;2.0;30.824;35.621;26.091;MEDIUM;36.0;Aston Martin;9.0
228; 00:57:19.003;LEC;16; 00:01:35.697;1.0;1.0;31.481;35.321;26.09;MEDIUM;1.0;Ferrari;2.0
229; 00:58:52.320;LEC;16; 00:01:33.317;2.0;1.0;31.481;35.738;26.098;MEDIUM;2.0;Ferrari;2.0
230; 01:00:25.630;LEC;16; 00:01:33.310;3.0;1.0;31.478;35.579;26.253;MEDIUM;3.0;Ferrari;2.0
231; 01:01:59.404;LEC;16; 00:01:33.774;4.0;1.0;31.423;35.756;26.595;MEDIUM;4.0;Ferrari;3.0
232; 01:03:33.213;LEC;16; 00:01:33.809;5.0;1.0;32.04;35.702;26.067;MEDIUM;5.0;Ferrari;3.0
233; 01:05:06.153;LEC;16; 00:01:32.940;6.0;1.0;31.331;35.617;25.992;MEDIUM;6.0;Ferrari;3.0
234; 01:06:39.431;LEC;16; 00:01:33.278;7.0;1.0;31.654;35.576;26.048;MEDIUM;7.0;Ferrari;3.0
235; 01:08:12.544;LEC;16; 00:01:33.113;8.0;1.0;31.587;35.679;25.847;MEDIUM;8.0;Ferrari;3.0
236; 01:09:45.696;LEC;16; 00:01:33.152;9.0;1.0;31.759;35.498;25.895;MEDIUM;9.0;Ferrari;3.0
237; 01:11:19.174;LEC;16; 00:01:33.478;10.0;1.0;31.807;35.655;26.016;MEDIUM;10.0;Ferrari;3.0
238; 01:12:52.345;LEC;16; 00:01:33.171;11.0;1.0;31.704;35.458;26.009;MEDIUM;11.0;Ferrari;3.0
239; 01:14:25.468;LEC;16; 00:01:33.123;12.0;1.0;31.557;35.636;25.93;MEDIUM;12.0;Ferrari;3.0
240; 01:15:58.795;LEC;16; 00:01:33.327;13.0;1.0;31.637;35.683;26.007;MEDIUM;13.0;Ferrari;3.0
241; 01:17:31.760;LEC;16; 00:01:32.965;14.0;1.0;31.595;35.514;25.856;MEDIUM;14.0;Ferrari;3.0
242; 01:19:04.449;LEC;16; 00:01:32.689;15.0;1.0;31.417;35.433;25.839;MEDIUM;15.0;Ferrari;3.0
243; 01:20:37.475;LEC;16; 00:01:33.026;16.0;1.0;31.725;35.369;25.932;MEDIUM;16.0;Ferrari;3.0
244; 01:22:10.543;LEC;16; 00:01:33.068;17.0;1.0;31.683;35.402;25.983;MEDIUM;17.0;Ferrari;3.0
245; 01:23:43.372;LEC;16; 00:01:32.829;18.0;1.0;31.483;35.461;25.885;MEDIUM;18.0;Ferrari;3.0
246; 01:25:21.611;LEC;16; 00:01:38.239;19.0;1.0;31.584;35.584;31.071;MEDIUM;19.0;Ferrari;4.0
247; 01:27:08.023;LEC;16; 00:01:46.412;20.0;2.0;45.442;34.987;25.983;HARD;1.0;Ferrari;6.0
248; 01:28:40.136;LEC;16; 00:01:32.113;21.0;2.0;31.154;34.798;26.161;HARD;2.0;Ferrari;5.0
249; 01:30:12.777;LEC;16; 00:01:32.641;22.0;2.0;31.232;35.281;26.128;HARD;3.0;Ferrari;5.0
250; 01:32:00.501;LEC;16; 00:01:47.724;23.0;2.0;42.781;38.847;26.096;HARD;4.0;Ferrari;5.0
251; 01:33:32.896;LEC;16; 00:01:32.395;24.0;2.0;31.121;35.29;25.984;HARD;5.0;Ferrari;5.0
252; 01:35:05.175;LEC;16; 00:01:32.279;25.0;2.0;30.926;35.429;25.924;HARD;6.0;Ferrari;5.0
253; 01:36:37.567;LEC;16; 00:01:32.392;26.0;2.0;31.029;35.435;25.928;HARD;7.0;Ferrari;5.0
254; 01:38:09.624;LEC;16; 00:01:32.057;27.0;2.0;30.806;35.275;25.976;HARD;8.0;Ferrari;5.0
255; 01:39:48.527;LEC;16; 00:01:38.903;28.0;2.0;30.885;35.236;32.782;HARD;9.0;Ferrari;3.0
256; 01:42:14.121;LEC;16; 00:02:25.594;29.0;2.0;48.315;55.945;41.334;HARD;10.0;Ferrari;3.0
257; 01:44:19.392;LEC;16; 00:02:05.271;30.0;2.0;57.825;38.796;28.65;HARD;11.0;Ferrari;3.0
258; 01:46:01.532;LEC;16; 00:01:42.140;31.0;2.0;35.455;38.016;28.669;HARD;12.0;Ferrari;3.0
259; 01:48:33.618;LEC;16; 00:01:32.787;32.0;2.0;56.778;57.938;37.35;HARD;13.0;Ferrari;3.0
260; 01:50:06.405;LEC;16; 00:01:32.787;33.0;2.0;31.638;35.356;25.793;HARD;14.0;Ferrari;3.0
261; 01:51:37.904;LEC;16; 00:01:31.499;34.0;2.0;30.864;35.031;25.604;HARD;15.0;Ferrari;3.0
262; 01:53:09.353;LEC;16; 00:01:31.449;35.0;2.0;30.878;34.926;25.645;HARD;16.0;Ferrari;3.0
263; 01:54:41.217;LEC;16; 00:01:31.864;36.0;2.0;30.964;35.038;25.862;HARD;17.0;Ferrari;3.0
264; 01:56:13.058;LEC;16; 00:01:31.841;37.0;2.0;30.908;35.005;25.928;HARD;18.0;Ferrari;3.0
265; 01:57:44.811;LEC;16; 00:01:31.753;38.0;2.0;30.808;35.113;25.832;HARD;19.0;Ferrari;3.0
266; 01:59:16.372;LEC;16; 00:01:31.561;39.0;2.0;30.718;35.062;25.781;HARD;20.0;Ferrari;3.0
267; 02:00:48.024;LEC;16; 00:01:31.652;40.0;2.0;30.743;35.117;25.792;HARD;21.0;Ferrari;3.0
268; 02:02:19.370;LEC;16; 00:01:31.346;41.0;2.0;30.476;35.107;25.763;HARD;22.0;Ferrari;3.0
269; 02:03:50.870;LEC;16; 00:01:31.500;42.0;2.0;30.692;35.005;25.803;HARD;23.0;Ferrari;3.0
270; 02:05:22.502;LEC;16; 00:01:31.632;43.0;2.0;30.983;34.814;25.835;HARD;24.0;Ferrari;3.0
271; 02:06:54.056;LEC;16; 00:01:31.554;44.0;2.0;30.544;35.085;25.925;HARD;25.0;Ferrari;3.0
272; 02:08:25.434;LEC;16; 00:01:31.378;45.0;2.0;30.646;34.92;25.812;HARD;26.0;Ferrari;3.0
273; 02:09:56.971;LEC;16; 00:01:31.537;46.0;2.0;30.579;35.197;25.761;HARD;27.0;Ferrari;3.0
274; 02:11:28.598;LEC;16; 00:01:31.627;47.0;2.0;30.744;35.059;25.824;HARD;28.0;Ferrari;3.0
275; 02:12:59.825;LEC;16; 00:01:31.227;48.0;2.0;30.532;34.881;25.814;HARD;29.0;Ferrari;3.0
276; 02:14:31.143;LEC;16; 00:01:31.318;49.0;2.0;30.527;35.038;25.753;HARD;30.0;Ferrari;3.0
277; 02:16:03.079;LEC;16; 00:01:31.936;50.0;2.0;30.493;35.293;26.15;HARD;31.0;Ferrari;3.0
278; 02:17:34.302;LEC;16; 00:01:31.223;51.0;2.0;30.429;35.007;25.787;HARD;32.0;Ferrari;3.0
279; 02:19:06.081;LEC;16; 00:01:31.779;52.0;2.0;30.438;35.466;25.875;HARD;33.0;Ferrari;3.0
280; 02:20:37.536;LEC;16; 00:01:31.455;53.0;2.0;30.403;35.268;25.784;HARD;34.0;Ferrari;3.0
281; 02:22:09.128;LEC;16; 00:01:31.592;54.0;2.0;30.567;35.154;25.871;HARD;35.0;Ferrari;3.0
282; 02:23:40.409;LEC;16; 00:01:31.281;55.0;2.0;30.505;35.032;25.744;HARD;36.0;Ferrari;3.0
283; 02:25:11.493;LEC;16; 00:01:31.084;56.0;2.0;30.383;35.017;25.684;HARD;37.0;Ferrari;3.0
284; 02:26:43.122;LEC;16; 00:01:31.629;57.0;2.0;30.674;35.135;25.82;HARD;38.0;Ferrari;3.0
285; 00:57:25.310;STR;18; 00:01:42.004;1.0;1.0;32.797;36.466;26.187;MEDIUM;2.0;Aston Martin;11.0
286; 00:58:59.836;STR;18; 00:01:34.526;2.0;1.0;32.797;35.722;26.007;MEDIUM;3.0;Aston Martin;11.0
287; 01:00:34.050;STR;18; 00:01:34.214;3.0;1.0;32.522;35.786;25.906;MEDIUM;4.0;Aston Martin;11.0
288; 01:02:08.116;STR;18; 00:01:34.066;4.0;1.0;32.361;35.903;25.802;MEDIUM;5.0;Aston Martin;11.0
289; 01:03:42.622;STR;18; 00:01:34.506;5.0;1.0;32.111;36.36;26.035;MEDIUM;6.0;Aston Martin;11.0
290; 01:05:16.539;STR;18; 00:01:33.917;6.0;1.0;32.244;35.824;25.849;MEDIUM;7.0;Aston Martin;11.0
291; 01:06:50.603;STR;18; 00:01:34.064;7.0;1.0;32.314;35.782;25.968;MEDIUM;8.0;Aston Martin;11.0
292; 01:08:24.371;STR;18; 00:01:33.768;8.0;1.0;32.162;35.704;25.902;MEDIUM;9.0;Aston Martin;11.0
293; 01:09:58.471;STR;18; 00:01:34.100;9.0;1.0;32.359;35.828;25.913;MEDIUM;10.0;Aston Martin;11.0
294; 01:11:32.989;STR;18; 00:01:34.518;10.0;1.0;32.41;36.265;25.843;MEDIUM;11.0;Aston Martin;11.0
295; 01:13:13.192;STR;18; 00:01:40.203;11.0;1.0;32.934;36.189;31.08;MEDIUM;12.0;Aston Martin;14.0
296; 01:15:03.325;STR;18; 00:01:50.133;12.0;2.0;47.312;37.044;25.777;HARD;2.0;Aston Martin;17.0
297; 01:16:37.261;STR;18; 00:01:33.936;13.0;2.0;32.177;35.785;25.974;HARD;3.0;Aston Martin;17.0
298; 01:18:10.623;STR;18; 00:01:33.362;14.0;2.0;31.802;35.62;25.94;HARD;4.0;Aston Martin;17.0
299; 01:19:44.102;STR;18; 00:01:33.479;15.0;2.0;31.814;35.707;25.958;HARD;5.0;Aston Martin;17.0
300; 01:21:17.960;STR;18; 00:01:33.858;16.0;2.0;31.958;35.847;26.053;HARD;6.0;Aston Martin;17.0
301; 01:22:51.433;STR;18; 00:01:33.473;17.0;2.0;31.706;35.78;25.987;HARD;7.0;Aston Martin;17.0
302; 01:24:25.294;STR;18; 00:01:33.861;18.0;2.0;31.895;36.006;25.96;HARD;8.0;Aston Martin;17.0
303; 01:25:58.929;STR;18; 00:01:33.635;19.0;2.0;31.777;35.93;25.928;HARD;9.0;Aston Martin;17.0
304; 01:27:32.745;STR;18; 00:01:33.816;20.0;2.0;31.884;35.847;26.085;HARD;10.0;Aston Martin;17.0
305; 01:29:06.472;STR;18; 00:01:33.727;21.0;2.0;31.906;35.817;26.004;HARD;11.0;Aston Martin;17.0
306; 01:30:49.339;STR;18; 00:01:42.867;22.0;2.0;31.899;35.845;35.123;HARD;12.0;Aston Martin;17.0
307; 01:32:28.896;STR;18; 00:01:39.557;23.0;2.0;37.882;35.699;25.976;HARD;13.0;Aston Martin;16.0
308; 01:34:02.734;STR;18; 00:01:33.838;24.0;2.0;32.049;35.91;25.879;HARD;14.0;Aston Martin;16.0
309; 01:35:36.445;STR;18; 00:01:33.711;25.0;2.0;31.843;35.811;26.057;HARD;15.0;Aston Martin;16.0
310; 01:37:10.143;STR;18; 00:01:33.698;26.0;2.0;31.914;35.857;25.927;HARD;16.0;Aston Martin;16.0
311; 01:38:44.004;STR;18; 00:01:33.861;27.0;2.0;31.832;36.029;26.0;HARD;17.0;Aston Martin;16.0
312; 01:40:40.598;STR;18; 00:01:56.594;28.0;2.0;32.01;46.28;38.304;HARD;18.0;Aston Martin;17.0
313; 01:42:57.875;STR;18; 00:02:17.277;29.0;3.0;55.621;47.073;34.583;MEDIUM;1.0;Aston Martin;17.0
314; 01:44:45.651;STR;18; 00:01:47.776;30.0;3.0;39.144;39.938;28.694;MEDIUM;2.0;Aston Martin;17.0
315; 01:46:36.808;STR;18; 00:01:51.157;31.0;3.0;41.339;40.677;29.141;MEDIUM;3.0;Aston Martin;17.0
316; 01:48:41.309;STR;18; 00:02:04.501;32.0;3.0;40.104;55.792;28.605;MEDIUM;4.0;Aston Martin;17.0
317; 01:50:14.342;STR;18; 00:01:33.033;33.0;3.0;31.687;35.542;25.804;MEDIUM;5.0;Aston Martin;17.0
318; 01:51:47.901;STR;18; 00:01:33.559;34.0;3.0;32.413;35.515;25.631;MEDIUM;6.0;Aston Martin;17.0
319; 01:53:20.851;STR;18; 00:01:32.950;35.0;3.0;31.857;35.423;25.67;MEDIUM;7.0;Aston Martin;17.0
320; 01:54:54.205;STR;18; 00:01:33.354;36.0;3.0;31.975;35.568;25.811;MEDIUM;8.0;Aston Martin;17.0
321; 01:56:27.350;STR;18; 00:01:33.145;37.0;3.0;32.209;35.342;25.594;MEDIUM;9.0;Aston Martin;17.0
322; 01:58:00.139;STR;18; 00:01:32.789;38.0;3.0;31.689;35.505;25.595;MEDIUM;10.0;Aston Martin;17.0
323; 01:59:33.058;STR;18; 00:01:32.919;39.0;3.0;31.958;35.417;25.544;MEDIUM;11.0;Aston Martin;17.0
324; 02:01:07.447;STR;18; 00:01:34.389;40.0;3.0;33.458;35.217;25.714;MEDIUM;12.0;Aston Martin;17.0
325; 02:02:39.607;STR;18; 00:01:32.160;41.0;3.0;31.248;35.29;25.622;MEDIUM;13.0;Aston Martin;16.0
326; 02:04:12.191;STR;18; 00:01:32.584;42.0;3.0;31.571;35.306;25.707;MEDIUM;14.0;Aston Martin;16.0
327; 02:05:45.149;STR;18; 00:01:32.958;43.0;3.0;31.971;35.399;25.588;MEDIUM;15.0;Aston Martin;16.0
328; 02:07:17.673;STR;18; 00:01:32.524;44.0;3.0;31.513;35.573;25.438;MEDIUM;16.0;Aston Martin;16.0
329; 02:08:50.509;STR;18; 00:01:32.836;45.0;3.0;32.047;35.286;25.503;MEDIUM;17.0;Aston Martin;15.0
330; 02:10:22.960;STR;18; 00:01:32.451;46.0;3.0;31.426;35.381;25.644;MEDIUM;18.0;Aston Martin;15.0
331; 02:11:55.402;STR;18; 00:01:32.442;47.0;3.0;31.502;35.443;25.497;MEDIUM;19.0;Aston Martin;15.0
332; 02:13:28.337;STR;18; 00:01:32.935;48.0;3.0;31.851;35.324;25.76;MEDIUM;20.0;Aston Martin;14.0
333; 02:15:00.679;STR;18; 00:01:32.342;49.0;3.0;31.12;35.514;25.708;MEDIUM;21.0;Aston Martin;14.0
334; 02:16:32.670;STR;18; 00:01:31.991;50.0;3.0;31.215;35.242;25.534;MEDIUM;22.0;Aston Martin;14.0
335; 02:18:06.621;STR;18; 00:01:33.951;51.0;3.0;32.559;35.838;25.554;MEDIUM;23.0;Aston Martin;14.0
336; 02:19:39.827;STR;18; 00:01:33.206;52.0;3.0;31.902;35.518;25.786;MEDIUM;24.0;Aston Martin;13.0
337; 02:21:11.800;STR;18; 00:01:31.973;53.0;3.0;30.866;35.373;25.734;MEDIUM;25.0;Aston Martin;13.0
338; 02:22:43.542;STR;18; 00:01:31.742;54.0;3.0;30.943;35.129;25.67;MEDIUM;26.0;Aston Martin;13.0
339; 02:24:15.174;STR;18; 00:01:31.632;55.0;3.0;30.898;35.14;25.594;MEDIUM;27.0;Aston Martin;13.0
340; 02:25:46.767;STR;18; 00:01:31.593;56.0;3.0;30.995;35.082;25.516;MEDIUM;28.0;Aston Martin;13.0
341; 02:27:18.355;STR;18; 00:01:31.588;57.0;3.0;30.954;35.173;25.461;MEDIUM;29.0;Aston Martin;13.0
342; 00:57:27.626;SAR;2; 00:01:44.320;1.0;1.0;33.179;37.34;26.27;MEDIUM;1.0;Williams;16.0
343; 00:59:02.993;SAR;2; 00:01:35.367;2.0;1.0;33.179;36.041;26.147;MEDIUM;2.0;Williams;16.0
344; 01:00:37.639;SAR;2; 00:01:34.646;3.0;1.0;32.871;35.727;26.048;MEDIUM;3.0;Williams;16.0
345; 01:02:11.942;SAR;2; 00:01:34.303;4.0;1.0;32.524;35.784;25.995;MEDIUM;4.0;Williams;16.0
346; 01:03:45.775;SAR;2; 00:01:33.833;5.0;1.0;32.257;35.814;25.762;MEDIUM;5.0;Williams;16.0
347; 01:05:20.240;SAR;2; 00:01:34.465;6.0;1.0;32.715;35.831;25.919;MEDIUM;6.0;Williams;16.0
348; 01:06:54.881;SAR;2; 00:01:34.641;7.0;1.0;32.346;35.904;26.391;MEDIUM;7.0;Williams;16.0
349; 01:08:29.355;SAR;2; 00:01:34.474;8.0;1.0;32.454;36.045;25.975;MEDIUM;8.0;Williams;16.0
350; 01:10:03.630;SAR;2; 00:01:34.275;9.0;1.0;32.351;35.859;26.065;MEDIUM;9.0;Williams;16.0
351; 01:11:38.212;SAR;2; 00:01:34.582;10.0;1.0;32.442;36.009;26.131;MEDIUM;10.0;Williams;15.0
352; 01:13:17.604;SAR;2; 00:01:39.392;11.0;1.0;32.523;35.848;31.021;MEDIUM;11.0;Williams;16.0
353; 01:15:06.452;SAR;2; 00:01:48.848;12.0;2.0;47.161;35.495;26.192;HARD;1.0;Williams;19.0
354; 01:16:40.158;SAR;2; 00:01:33.706;13.0;2.0;32.027;35.676;26.003;HARD;2.0;Williams;19.0
355; 01:18:13.850;SAR;2; 00:01:33.692;14.0;2.0;32.104;35.535;26.053;HARD;3.0;Williams;19.0
356; 01:19:47.302;SAR;2; 00:01:33.452;15.0;2.0;32.123;35.381;25.948;HARD;4.0;Williams;19.0
357; 01:21:21.324;SAR;2; 00:01:34.022;16.0;2.0;32.244;35.667;26.111;HARD;5.0;Williams;19.0
358; 01:22:55.041;SAR;2; 00:01:33.717;17.0;2.0;32.076;35.656;25.985;HARD;6.0;Williams;19.0
359; 01:24:28.721;SAR;2; 00:01:33.680;18.0;2.0;31.955;35.77;25.955;HARD;7.0;Williams;19.0
360; 01:26:02.263;SAR;2; 00:01:33.542;19.0;2.0;31.979;35.642;25.921;HARD;8.0;Williams;19.0
361; 01:27:35.978;SAR;2; 00:01:33.715;20.0;2.0;32.038;35.69;25.987;HARD;9.0;Williams;19.0
362; 01:29:09.783;SAR;2; 00:01:33.805;21.0;2.0;31.866;35.863;26.076;HARD;10.0;Williams;19.0
363; 01:30:53.375;SAR;2; 00:01:43.592;22.0;2.0;31.883;35.578;36.131;HARD;11.0;Williams;19.0
364; 01:32:31.589;SAR;2; 00:01:38.214;23.0;2.0;36.614;35.6;26.0;HARD;12.0;Williams;18.0
365; 01:34:05.274;SAR;2; 00:01:33.685;24.0;2.0;31.836;35.882;25.967;HARD;13.0;Williams;18.0
366; 01:35:39.076;SAR;2; 00:01:33.802;25.0;2.0;31.854;35.812;26.136;HARD;14.0;Williams;18.0
367; 01:37:13.291;SAR;2; 00:01:34.215;26.0;2.0;32.051;36.155;26.009;HARD;15.0;Williams;18.0
368; 01:38:46.846;SAR;2; 00:01:33.555;27.0;2.0;31.792;35.71;26.053;HARD;16.0;Williams;18.0
369; 01:38:59.089;SAR;2; 00:01:44.924;28.0;2.0;32.992;37.431;26.427;HARD;17.0;Williams;17.0
370; 00:57:28.230;MAG;20; 00:01:44.924;1.0;1.0;32.992;37.431;26.427;HARD;1.0;Haas F1 Team;17.0
371; 00:59:05.098;MAG;20; 00:01:36.868;2.0;1.0;32.992;36.783;27.093;HARD;2.0;Haas F1 Team;19.0
372; 01:00:40.378;MAG;20; 00:01:35.280;3.0;1.0;33.382;35.883;26.015;HARD;3.0;Haas F1 Team;19.0
373; 01:02:14.838;MAG;20; 00:01:34.460;4.0;1.0;32.662;35.77;26.028;HARD;4.0;Haas F1 Team;19.0
374; 01:03:49.059;MAG;20; 00:01:34.221;5.0;1.0;32.289;35.683;26.249;HARD;5.0;Haas F1 Team;19.0
375; 01:05:22.915;MAG;20; 00:01:33.856;6.0;1.0;32.307;35.638;25.911;HARD;6.0;Haas F1 Team;19.0
376; 01:06:57.581;MAG;20; 00:01:34.666;7.0;1.0;32.589;35.766;26.311;HARD;7.0;Haas F1 Team;19.0
377; 01:08:32.773;MAG;20; 00:01:35.192;8.0;1.0;33.145;35.878;26.169;HARD;8.0;Haas F1 Team;19.0
378; 01:10:07.350;MAG;20; 00:01:34.577;9.0;1.0;32.547;35.813;26.217;HARD;9.0;Haas F1 Team;19.0
379; 01:11:42.468;MAG;20; 00:01:35.118;10.0;1.0;32.819;35.995;26.304;HARD;10.0;Haas F1 Team;19.0
380; 01:13:17.620;MAG;20; 00:01:35.152;11.0;1.0;32.619;36.205;26.328;HARD;11.0;Haas F1 Team;17.0
381; 01:14:52.233;MAG;20; 00:01:34.613;12.0;1.0;32.325;35.928;26.36;HARD;12.0;Haas F1 Team;15.0
382; 01:16:26.838;MAG;20; 00:01:34.605;13.0;1.0;32.317;35.915;26.373;HARD;13.0;Haas F1 Team;13.0
383; 01:18:01.056;MAG;20; 00:01:34.218;14.0;1.0;32.069;35.928;26.221;HARD;14.0;Haas F1 Team;13.0
384; 01:19:34.951;MAG;20; 00:01:33.895;15.0;1.0;32.099;35.622;26.174;HARD;15.0;Haas F1 Team;13.0
385; 01:21:09.076;MAG;20; 00:01:34.125;16.0;1.0;32.078;35.796;26.251;HARD;16.0;Haas F1 Team;13.0
386; 01:22:43.216;MAG;20; 00:01:34.140;17.0;1.0;32.063;35.802;26.275;HARD;17.0;Haas F1 Team;13.0
387; 01:24:17.252;MAG;20; 00:01:34.036;18.0;1.0;32.097;35.723;26.216;HARD;18.0;Haas F1 Team;13.0
388; 01:25:51.379;MAG;20; 00:01:34.127;19.0;1.0;32.122;35.784;26.221;HARD;19.0;Haas F1 Team;13.0
389; 01:27:25.500;MAG;20; 00:01:34.121;20.0;1.0;32.008;35.881;26.232;HARD;20.0;Haas F1 Team;13.0
390; 01:28:59.618;MAG;20; 00:01:34.118;21.0;1.0;32.053;35.829;26.236;HARD;21.0;Haas F1 Team;13.0
391; 01:30:44.085;MAG;20; 00:01:44.467;22.0;1.0;32.133;35.684;36.65;HARD;22.0;Haas F1 Team;14.0
392; 01:32:32.869;MAG;20; 00:01:48.784;23.0;2.0;47.565;35.293;25.926;MEDIUM;1.0;Haas F1 Team;19.0
393; 01:34:06.017;MAG;20; 00:01:33.148;24.0;2.0;31.867;35.489;25.792;MEDIUM;2.0;Haas F1 Team;19.0
394; 01:35:39.198;MAG;20; 00:01:33.181;25.0;2.0;31.998;35.439;25.744;MEDIUM;3.0;Haas F1 Team;19.0
395; 01:37:13.569;MAG;20; 00:01:34.371;26.0;2.0;32.282;36.175;25.914;MEDIUM;4.0;Haas F1 Team;19.0
396; 01:38:46.948;MAG;20; 00:01:33.379;27.0;2.0;31.942;35.703;25.734;MEDIUM;5.0;Haas F1 Team;19.0
397; 01:41:13.071;MAG;20; 00:02:26.123;28.0;2.0;56.596;49.375;40.152;MEDIUM;6.0;Haas F1 Team;19.0
398; 01:43:38.334;MAG;20; 00:02:25.263;29.0;3.0;60.768;48.601;35.894;MEDIUM;1.0;Haas F1 Team;19.0
399; 01:45:21.603;MAG;20; 00:01:43.269;30.0;3.0;38.568;37.09;27.611;MEDIUM;2.0;Haas F1 Team;19.0
400; 01:47:01.976;MAG;20; 00:01:40.373;31.0;3.0;33.866;35.167;31.34;MEDIUM;3.0;Haas F1 Team;19.0
401; 01:48:57.062;MAG;20; 00:01:55.086;32.0;4.0;54.1;35.114;25.872;MEDIUM;4.0;Haas F1 Team;19.0
402; 01:50:28.836;MAG;20; 00:01:31.774;33.0;4.0;30.917;35.115;25.742;MEDIUM;5.0;Haas F1 Team;19.0
403; 01:52:01.066;MAG;20; 00:01:32.230;34.0;4.0;31.246;35.107;25.877;MEDIUM;6.0;Haas F1 Team;19.0
404; 01:53:33.059;MAG;20; 00:01:31.993;35.0;4.0;31.148;35.031;25.814;MEDIUM;7.0;Haas F1 Team;19.0
405; 01:55:05.265;MAG;20; 00:01:32.206;36.0;4.0;31.21;35.295;25.701;MEDIUM;8.0;Haas F1 Team;19.0
406; 01:56:37.250;MAG;20; 00:01:31.985;37.0;4.0;31.187;34.961;25.837;MEDIUM;9.0;Haas F1 Team;19.0
407; 01:58:09.324;MAG;20; 00:01:32.074;38.0;4.0;31.275;35.084;25.715;MEDIUM;10.0;Haas F1 Team;19.0
408; 01:59:41.642;MAG;20; 00:01:32.318;39.0;4.0;31.179;35.246;25.893;MEDIUM;11.0;Haas F1 Team;19.0
409; 02:01:14.104;MAG;20; 00:01:32.462;40.0;4.0;31.32;35.276;25.866;MEDIUM;12.0;Haas F1 Team;19.0
410; 02:02:46.440;MAG;20; 00:01:32.336;41.0;4.0;31.244;35.256;25.836;MEDIUM;13.0;Haas F1 Team;18.0
411; 02:04:18.740;MAG;20; 00:01:32.300;42.0;4.0;31.143;35.309;25.848;MEDIUM;14.0;Haas F1 Team;18.0
412; 02:05:50.827;MAG;20; 00:01:32.087;43.0;4.0;31.2;35.132;25.755;MEDIUM;15.0;Haas F1 Team;18.0
413; 02:07:23.114;MAG;20; 00:01:32.287;44.0;4.0;31.264;35.219;25.804;MEDIUM;16.0;Haas F1 Team;18.0
414; 02:08:55.393;MAG;20; 00:01:32.279;45.0;4.0;31.281;35.171;25.827;MEDIUM;17.0;Haas F1 Team;18.0
415; 02:10:28.461;MAG;20; 00:01:33.068;46.0;4.0;31.322;35.202;26.544;MEDIUM;18.0;Haas F1 Team;19.0
416; 02:12:01.450;MAG;20; 00:01:32.989;47.0;4.0;31.792;35.304;25.893;MEDIUM;19.0;Haas F1 Team;19.0
417; 02:13:33.834;MAG;20; 00:01:32.384;48.0;4.0;31.147;35.485;25.752;MEDIUM;20.0;Haas F1 Team;19.0
418; 02:15:06.178;MAG;20; 00:01:32.344;49.0;4.0;31.269;35.386;25.689;MEDIUM;21.0;Haas F1 Team;19.0
419; 02:16:38.573;MAG;20; 00:01:32.395;50.0;4.0;31.373;35.288;25.734;MEDIUM;22.0;Haas F1 Team;19.0
420; 02:18:11.006;MAG;20; 00:01:32.433;51.0;4.0;31.616;35.29;25.527;MEDIUM;23.0;Haas F1 Team;19.0
421; 02:19:44.131;MAG;20; 00:01:33.125;52.0;4.0;32.063;35.474;25.588;MEDIUM;24.0;Haas F1 Team;19.0
422; 02:21:16.835;MAG;20; 00:01:32.704;53.0;4.0;31.37;35.617;25.717;MEDIUM;25.0;Haas F1 Team;18.0
423; 02:22:49.590;MAG;20; 00:01:32.755;54.0;4.0;31.545;35.345;25.865;MEDIUM;26.0;Haas F1 Team;18.0
424; 02:24:21.950;MAG;20; 00:01:32.360;55.0;4.0;31.339;35.258;25.763;MEDIUM;27.0;Haas F1 Team;18.0
425; 02:25:54.731;MAG;20; 00:01:32.781;56.0;4.0;31.515;35.439;25.827;MEDIUM;28.0;Haas F1 Team;18.0
426; 02:27:27.865;MAG;20; 00:01:33.134;57.0;4.0;31.736;35.64;25.758;MEDIUM;29.0;Haas F1 Team;18.0
427; 00:57:24.361;TSU;22; 00:01:41.055;1.0;1.0;32.682;36.072;26.343;MEDIUM;1.0;RB;9.0
428; 00:58:58.698;TSU;22; 00:01:34.337;2.0;1.0;32.682;35.581;26.074;MEDIUM;2.0;RB;9.0
429; 01:00:32.975;TSU;22; 00:01:34.277;3.0;1.0;32.245;35.923;26.109;MEDIUM;3.0;RB;9.0
430; 01:02:06.867;TSU;22; 00:01:33.892;4.0;1.0;32.055;35.718;26.119;MEDIUM;4.0;RB;9.0
