Driver,DriverNumber,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Team,Position
PER,11, 00:01:49.072,26.0,3.0,33.954,44.198,77.091,HARD,3.0,Red Bull Racing,4.0
PER,11, 00:01:49.072,27.0,3.0,26.812,30.047,52.213,HARD,4.0,Red Bull Racing,4.0
PER,11, 00:02:25.947,28.0,3.0,35.329,50.551,65.424,HARD,5.0,Red Bull Racing,4.0
PER,11, 00:02:25.947,29.0,3.0,39.211,45.775,60.961,HARD,6.0,Red Bull Racing,4.0
PER,11, 00:02:21.644,30.0,3.0,35.589,44.431,61.624,HARD,7.0,Red Bull Racing,4.0
PER,11, 00:02:25.856,31.0,3.0,33.147,44.73,67.979,HARD,8.0,Red Bull Racing,4.0
PER,11, 00:01:39.731,32.0,3.0,26.494,29.952,43.285,HARD,9.0,Red Bull Racing,4.0
PER,11, 00:01:39.388,33.0,3.0,26.362,29.915,43.111,HARD,10.0,Red Bull Racing,4.0
PER,11, 00:01:39.512,34.0,3.0,26.285,30.083,43.144,HARD,11.0,Red Bull Racing,4.0
PER,11, 00:01:39.698,35.0,3.0,26.499,30.179,43.02,HARD,12.0,Red Bull Racing,4.0
PER,11, 00:01:39.680,36.0,3.0,26.338,30.29,43.052,HARD,13.0,Red Bull Racing,4.0
PER,11, 00:01:40.005,37.0,3.0,26.445,30.243,43.317,HARD,14.0,Red Bull Racing,4.0
PER,11, 00:01:40.068,38.0,3.0,26.507,30.385,43.176,HARD,15.0,Red Bull Racing,4.0
PER,11, 00:01:39.409,39.0,3.0,26.318,30.089,43.002,HARD,16.0,Red Bull Racing,3.0
PER,11, 00:01:39.687,40.0,3.0,26.606,29.917,43.164,HARD,17.0,Red Bull Racing,3.0
PER,11, 00:01:39.599,41.0,3.0,26.6,29.953,43.046,HARD,18.0,Red Bull Racing,3.0
PER,11, 00:01:39.521,42.0,3.0,26.403,29.976,43.142,HARD,19.0,Red Bull Racing,3.0
PER,11, 00:01:39.607,43.0,3.0,26.529,29.899,43.179,HARD,20.0,Red Bull Racing,3.0
PER,11, 00:01:39.722,44.0,3.0,26.487,30.023,43.212,HARD,21.0,Red Bull Racing,3.0
PER,11, 00:01:39.849,45.0,3.0,26.591,35,43.253,HARD,22.0,Red Bull Racing,3.0
PER,11, 00:01:39.966,46.0,3.0,26.686,30.091,43.189,HARD,23.0,Red Bull Racing,3.0
PER,11, 00:01:39.955,47.0,3.0,26.66,36,43.289,HARD,24.0,Red Bull Racing,3.0
PER,11, 00:01:39.961,48.0,3.0,26.647,29.974,43.34,HARD,25.0,Red Bull Racing,3.0
PER,11, 00:01:39.903,49.0,3.0,26.588,29.988,43.327,HARD,26.0,Red Bull Racing,3.0
PER,11, 00:01:40.052,50.0,3.0,26.645,30.112,43.295,HARD,27.0,Red Bull Racing,3.0
PER,11, 00:01:39.906,51.0,3.0,26.57,30.025,43.311,HARD,28.0,Red Bull Racing,3.0
PER,11, 00:01:40.123,52.0,3.0,26.576,30.17,43.377,HARD,29.0,Red Bull Racing,3.0
PER,11, 00:01:40.196,53.0,3.0,26.729,30.113,43.354,HARD,30.0,Red Bull Racing,3.0
PER,11, 00:01:40.228,54.0,3.0,26.692,30.202,43.334,HARD,31.0,Red Bull Racing,3.0
PER,11, 00:01:40.593,55.0,3.0,26.768,30.179,43.646,HARD,32.0,Red Bull Racing,3.0
PER,11, 00:01:40.650,56.0,3.0,26.891,30.202,43.557,HARD,33.0,Red Bull Racing,3.0
ALO,14, 00:01:43.173,1.0,1.0,26.834,30.575,43.622,MEDIUM,1.0,Aston Martin,2.0
ALO,14, 00:01:41.128,2.0,1.0,26.834,30.45,43.844,MEDIUM,2.0,Aston Martin,2.0
ALO,14, 00:01:40.988,3.0,1.0,26.859,30.616,43.513,MEDIUM,3.0,Aston Martin,2.0
ALO,14, 00:01:41.579,4.0,1.0,27.063,30.734,43.782,MEDIUM,4.0,Aston Martin,2.0
ALO,14, 00:01:43.060,5.0,1.0,27.323,31.673,44.064,MEDIUM,5.0,Aston Martin,3.0
ALO,14, 00:01:42.363,6.0,1.0,27.069,31.125,44.169,MEDIUM,6.0,Aston Martin,3.0
ALO,14, 00:01:43.817,7.0,1.0,27.371,31.2,45.246,MEDIUM,7.0,Aston Martin,4.0
ALO,14, 00:01:43.132,8.0,1.0,27.391,31.299,44.442,MEDIUM,8.0,Aston Martin,4.0
ALO,14, 00:01:42.946,9.0,1.0,27.552,31.167,44.227,MEDIUM,9.0,Aston Martin,4.0
ALO,14, 00:01:43.083,10.0,1.0,27.571,31.284,44.228,MEDIUM,10.0,Aston Martin,4.0
ALO,14, 00:01:48.048,11.0,1.0,27.51,31.228,49.31,MEDIUM,11.0,Aston Martin,7.0
ALO,14, 00:02:00.050,12.0,2.0,45.68,30.787,43.583,HARD,1.0,Aston Martin,9.0
ALO,14, 00:01:42.256,13.0,2.0,26.72,31.577,43.959,HARD,2.0,Aston Martin,8.0
ALO,14, 00:01:40.944,14.0,2.0,26.921,30.309,43.714,HARD,3.0,Aston Martin,7.0
ALO,14, 00:01:40.983,15.0,2.0,26.81,30.316,43.857,HARD,4.0,Aston Martin,7.0
ALO,14, 00:01:41.274,16.0,2.0,26.819,30.502,43.953,HARD,5.0,Aston Martin,7.0
ALO,14, 00:01:41.251,17.0,2.0,26.859,30.484,43.908,HARD,6.0,Aston Martin,6.0
ALO,14, 00:01:41.229,18.0,2.0,26.948,30.472,43.809,HARD,7.0,Aston Martin,5.0
ALO,14, 00:01:41.459,19.0,2.0,26.93,30.507,44.022,HARD,8.0,Aston Martin,5.0
ALO,14, 00:01:41.640,20.0,2.0,26.937,30.635,44.068,HARD,9.0,Aston Martin,5.0
ALO,14, 00:01:50.904,21.0,2.0,27.034,30.498,53.372,HARD,10.0,Aston Martin,5.0
ALO,14, 00:02:13.864,22.0,2.0,35.242,40.899,57.723,HARD,11.0,Aston Martin,4.0
ALO,14, 00:02:17.153,23.0,2.0,36.465,39.226,61.462,HARD,12.0,Aston Martin,5.0
ALO,14, 00:02:28.542,24.0,3.0,52.151,39.582,56.809,SOFT,1.0,Aston Martin,7.0
ALO,14, 00:02:15.201,25.0,3.0,32.074,40.507,62.62,SOFT,2.0,Aston Martin,6.0
ALO,14, 00:01:50.392,26.0,3.0,32.604,43.778,75.327,SOFT,3.0,Aston Martin,6.0
ALO,14, 00:01:50.392,27.0,3.0,26.633,30.354,53.405,SOFT,4.0,Aston Martin,5.0
ALO,14, 00:02:25.818,28.0,3.0,34.185,50.884,65.009,SOFT,5.0,Aston Martin,5.0
ALO,14, 00:02:25.818,29.0,3.0,40.074,45.245,60.499,SOFT,6.0,Aston Martin,5.0
ALO,14, 00:02:22.100,30.0,3.0,35.989,44.648,61.463,SOFT,7.0,Aston Martin,5.0
ALO,14, 00:02:24.857,31.0,3.0,33.323,44.745,66.789,SOFT,8.0,Aston Martin,5.0
ALO,14, 00:01:40.190,32.0,3.0,26.552,30.149,43.489,SOFT,9.0,Aston Martin,5.0
ALO,14, 00:01:39.480,33.0,3.0,26.546,29.893,43.041,SOFT,10.0,Aston Martin,5.0
ALO,14, 00:01:39.452,34.0,3.0,26.422,29.964,43.066,SOFT,11.0,Aston Martin,5.0
ALO,14, 00:01:39.817,35.0,3.0,26.507,30.203,43.107,SOFT,12.0,Aston Martin,5.0
ALO,14, 00:01:40.638,36.0,3.0,26.637,30.312,43.689,SOFT,13.0,Aston Martin,5.0
ALO,14, 00:01:40.400,37.0,3.0,26.77,30.271,43.359,SOFT,14.0,Aston Martin,5.0
ALO,14, 00:01:40.119,38.0,3.0,26.763,30.127,43.229,SOFT,15.0,Aston Martin,5.0
ALO,14, 00:01:40.447,39.0,3.0,26.81,30.192,43.445,SOFT,16.0,Aston Martin,5.0
ALO,14, 00:01:40.693,40.0,3.0,26.836,30.395,43.462,SOFT,17.0,Aston Martin,5.0
ALO,14, 00:01:40.819,41.0,3.0,26.929,30.338,43.552,SOFT,18.0,Aston Martin,5.0
ALO,14, 00:01:40.794,42.0,3.0,26.912,30.407,43.475,SOFT,19.0,Aston Martin,5.0
ALO,14, 00:01:45.953,43.0,3.0,26.941,30.254,48.758,SOFT,20.0,Aston Martin,7.0
